Video,Video title,Day,Publish Date,Publish Month,Total Views,Average Total Views
kcZdUA5HCkw,COMP 4304 / 6934 Lecture 11,8,2021-09-30,September,47,58.91304347826087
kcZdUA5HCkw,COMP 4304 / 6934 Lecture 11,9,2021-09-30,September,51,66.21739130434783
kcZdUA5HCkw,COMP 4304 / 6934 Lecture 11,10,2021-09-30,September,58,72.5
kcZdUA5HCkw,COMP 4304 / 6934 Lecture 11,11,2021-09-30,September,61,76.13636363636364
kcZdUA5HCkw,COMP 4304 / 6934 Lecture 11,12,2021-09-30,September,65,81.0
kcZdUA5HCkw,COMP 4304 / 6934 Lecture 11,13,2021-09-30,September,72,85.61904761904762
kcZdUA5HCkw,COMP 4304 / 6934 Lecture 11,14,2021-09-30,September,81,89.0
kcZdUA5HCkw,COMP 4304 / 6934 Lecture 11,15,2021-09-30,September,83,93.1
kcZdUA5HCkw,COMP 4304 / 6934 Lecture 11,16,2021-09-30,September,83,95.8
kcZdUA5HCkw,COMP 4304 / 6934 Lecture 11,17,2021-09-30,September,87,97.89473684210526
kcZdUA5HCkw,COMP 4304 / 6934 Lecture 11,18,2021-09-30,September,87,99.89473684210526
kcZdUA5HCkw,COMP 4304 / 6934 Lecture 11,19,2021-09-30,September,92,101.3157894736842
kcZdUA5HCkw,COMP 4304 / 6934 Lecture 11,20,2021-09-30,September,96,103.83333333333333
kcZdUA5HCkw,COMP 4304 / 6934 Lecture 11,21,2021-09-30,September,97,107.05882352941177
kcZdUA5HCkw,COMP 4304 / 6934 Lecture 11,22,2021-09-30,September,98,108.29411764705883
kcZdUA5HCkw,COMP 4304 / 6934 Lecture 11,23,2021-09-30,September,100,108.88235294117646
kcZdUA5HCkw,COMP 4304 / 6934 Lecture 11,24,2021-09-30,September,102,111.25
kcZdUA5HCkw,COMP 4304 / 6934 Lecture 11,25,2021-09-30,September,104,112.0625
kcZdUA5HCkw,COMP 4304 / 6934 Lecture 11,26,2021-09-30,September,104,112.75
kcZdUA5HCkw,COMP 4304 / 6934 Lecture 11,27,2021-09-30,September,104,113.6
kcZdUA5HCkw,COMP 4304 / 6934 Lecture 11,28,2021-09-30,September,106,114.26666666666667
kcZdUA5HCkw,COMP 4304 / 6934 Lecture 11,29,2021-09-30,September,106,117.57142857142857
kcZdUA5HCkw,COMP 4304 / 6934 Lecture 11,30,2021-09-30,September,106,117.78571428571429
kcZdUA5HCkw,COMP 4304 / 6934 Lecture 11,31,2021-09-30,September,106,118.21428571428571
kcZdUA5HCkw,COMP 4304 / 6934 Lecture 11,32,2021-09-30,September,106,118.71428571428571
kcZdUA5HCkw,COMP 4304 / 6934 Lecture 11,33,2021-09-30,September,106,118.92857142857143
kcZdUA5HCkw,COMP 4304 / 6934 Lecture 11,34,2021-09-30,September,106,119.42857142857143
kcZdUA5HCkw,COMP 4304 / 6934 Lecture 11,35,2021-09-30,September,106,119.92857142857143
kcZdUA5HCkw,COMP 4304 / 6934 Lecture 11,36,2021-09-30,September,106,120.42857142857143
kcZdUA5HCkw,COMP 4304 / 6934 Lecture 11,37,2021-09-30,September,106,120.71428571428571
kcZdUA5HCkw,COMP 4304 / 6934 Lecture 11,38,2021-09-30,September,106,123.3076923076923
kcZdUA5HCkw,COMP 4304 / 6934 Lecture 11,39,2021-09-30,September,106,123.76923076923077
kcZdUA5HCkw,COMP 4304 / 6934 Lecture 11,40,2021-09-30,September,109,123.33333333333333
kcZdUA5HCkw,COMP 4304 / 6934 Lecture 11,41,2021-09-30,September,109,123.5
kcZdUA5HCkw,COMP 4304 / 6934 Lecture 11,42,2021-09-30,September,109,123.75
kcZdUA5HCkw,COMP 4304 / 6934 Lecture 11,43,2021-09-30,September,110,125.36363636363636
kcZdUA5HCkw,COMP 4304 / 6934 Lecture 11,44,2021-09-30,September,110,125.9090909090909
k5FEaqrRoYc,COMP 4304 / 6934 Lecture 25,0,2021-11-09,November,0,0.0
k5FEaqrRoYc,COMP 4304 / 6934 Lecture 25,1,2021-11-09,November,23,9.04
k5FEaqrRoYc,COMP 4304 / 6934 Lecture 25,2,2021-11-09,November,27,19.32
k5FEaqrRoYc,COMP 4304 / 6934 Lecture 25,3,2021-11-09,November,31,27.84
k5FEaqrRoYc,COMP 4304 / 6934 Lecture 25,4,2021-11-09,November,34,34.6
5XUqsv_X9_U,COMP 4304 / 6934 Lecture 5,0,2021-09-16,September,0,0.0
5XUqsv_X9_U,COMP 4304 / 6934 Lecture 5,1,2021-09-16,September,15,9.04
5XUqsv_X9_U,COMP 4304 / 6934 Lecture 5,2,2021-09-16,September,25,19.32
5XUqsv_X9_U,COMP 4304 / 6934 Lecture 5,3,2021-09-16,September,31,27.84
5XUqsv_X9_U,COMP 4304 / 6934 Lecture 5,4,2021-09-16,September,40,34.6
5XUqsv_X9_U,COMP 4304 / 6934 Lecture 5,5,2021-09-16,September,42,40.708333333333336
5XUqsv_X9_U,COMP 4304 / 6934 Lecture 5,6,2021-09-16,September,46,47.208333333333336
5XUqsv_X9_U,COMP 4304 / 6934 Lecture 5,7,2021-09-16,September,48,52.30434782608695
5XUqsv_X9_U,COMP 4304 / 6934 Lecture 5,8,2021-09-16,September,51,58.91304347826087
5XUqsv_X9_U,COMP 4304 / 6934 Lecture 5,9,2021-09-16,September,54,66.21739130434783
5XUqsv_X9_U,COMP 4304 / 6934 Lecture 5,10,2021-09-16,September,56,72.5
5XUqsv_X9_U,COMP 4304 / 6934 Lecture 5,11,2021-09-16,September,60,76.13636363636364
5XUqsv_X9_U,COMP 4304 / 6934 Lecture 5,12,2021-09-16,September,67,81.0
5XUqsv_X9_U,COMP 4304 / 6934 Lecture 5,13,2021-09-16,September,76,85.61904761904762
5XUqsv_X9_U,COMP 4304 / 6934 Lecture 5,14,2021-09-16,September,77,89.0
5XUqsv_X9_U,COMP 4304 / 6934 Lecture 5,15,2021-09-16,September,77,93.1
5XUqsv_X9_U,COMP 4304 / 6934 Lecture 5,16,2021-09-16,September,78,95.8
5XUqsv_X9_U,COMP 4304 / 6934 Lecture 5,17,2021-09-16,September,79,97.89473684210526
5XUqsv_X9_U,COMP 4304 / 6934 Lecture 5,18,2021-09-16,September,80,99.89473684210526
5XUqsv_X9_U,COMP 4304 / 6934 Lecture 5,19,2021-09-16,September,82,101.3157894736842
5XUqsv_X9_U,COMP 4304 / 6934 Lecture 5,20,2021-09-16,September,87,103.83333333333333
5XUqsv_X9_U,COMP 4304 / 6934 Lecture 5,21,2021-09-16,September,87,107.05882352941177
5XUqsv_X9_U,COMP 4304 / 6934 Lecture 5,22,2021-09-16,September,87,108.29411764705883
5XUqsv_X9_U,COMP 4304 / 6934 Lecture 5,23,2021-09-16,September,87,108.88235294117646
5XUqsv_X9_U,COMP 4304 / 6934 Lecture 5,24,2021-09-16,September,87,111.25
5XUqsv_X9_U,COMP 4304 / 6934 Lecture 5,25,2021-09-16,September,88,112.0625
5XUqsv_X9_U,COMP 4304 / 6934 Lecture 5,26,2021-09-16,September,91,112.75
5XUqsv_X9_U,COMP 4304 / 6934 Lecture 5,27,2021-09-16,September,93,113.6
5XUqsv_X9_U,COMP 4304 / 6934 Lecture 5,28,2021-09-16,September,93,114.26666666666667
5XUqsv_X9_U,COMP 4304 / 6934 Lecture 5,29,2021-09-16,September,93,117.57142857142857
5XUqsv_X9_U,COMP 4304 / 6934 Lecture 5,30,2021-09-16,September,93,117.78571428571429
5XUqsv_X9_U,COMP 4304 / 6934 Lecture 5,31,2021-09-16,September,94,118.21428571428571
5XUqsv_X9_U,COMP 4304 / 6934 Lecture 5,32,2021-09-16,September,94,118.71428571428571
5XUqsv_X9_U,COMP 4304 / 6934 Lecture 5,33,2021-09-16,September,95,118.92857142857143
5XUqsv_X9_U,COMP 4304 / 6934 Lecture 5,34,2021-09-16,September,99,119.42857142857143
5XUqsv_X9_U,COMP 4304 / 6934 Lecture 5,35,2021-09-16,September,101,119.92857142857143
5XUqsv_X9_U,COMP 4304 / 6934 Lecture 5,36,2021-09-16,September,104,120.42857142857143
5XUqsv_X9_U,COMP 4304 / 6934 Lecture 5,37,2021-09-16,September,105,120.71428571428571
5XUqsv_X9_U,COMP 4304 / 6934 Lecture 5,38,2021-09-16,September,110,123.3076923076923
5XUqsv_X9_U,COMP 4304 / 6934 Lecture 5,39,2021-09-16,September,114,123.76923076923077
5XUqsv_X9_U,COMP 4304 / 6934 Lecture 5,40,2021-09-16,September,114,123.33333333333333
5XUqsv_X9_U,COMP 4304 / 6934 Lecture 5,41,2021-09-16,September,114,123.5
5XUqsv_X9_U,COMP 4304 / 6934 Lecture 5,42,2021-09-16,September,115,123.75
5XUqsv_X9_U,COMP 4304 / 6934 Lecture 5,43,2021-09-16,September,115,125.36363636363636
5XUqsv_X9_U,COMP 4304 / 6934 Lecture 5,44,2021-09-16,September,115,125.9090909090909
5XUqsv_X9_U,COMP 4304 / 6934 Lecture 5,45,2021-09-16,September,115,127.7
5XUqsv_X9_U,COMP 4304 / 6934 Lecture 5,46,2021-09-16,September,115,127.9
5XUqsv_X9_U,COMP 4304 / 6934 Lecture 5,47,2021-09-16,September,115,125.11111111111111
5XUqsv_X9_U,COMP 4304 / 6934 Lecture 5,48,2021-09-16,September,115,125.22222222222223
5XUqsv_X9_U,COMP 4304 / 6934 Lecture 5,49,2021-09-16,September,115,123.5
5XUqsv_X9_U,COMP 4304 / 6934 Lecture 5,50,2021-09-16,September,115,123.625
5XUqsv_X9_U,COMP 4304 / 6934 Lecture 5,51,2021-09-16,September,115,123.875
5XUqsv_X9_U,COMP 4304 / 6934 Lecture 5,52,2021-09-16,September,115,127.0
5XUqsv_X9_U,COMP 4304 / 6934 Lecture 5,53,2021-09-16,September,115,127.42857142857143
5XUqsv_X9_U,COMP 4304 / 6934 Lecture 5,54,2021-09-16,September,115,127.71428571428571
5XUqsv_X9_U,COMP 4304 / 6934 Lecture 5,55,2021-09-16,September,115,129.16666666666666
5XUqsv_X9_U,COMP 4304 / 6934 Lecture 5,56,2021-09-16,September,115,133.2
5XUqsv_X9_U,COMP 4304 / 6934 Lecture 5,57,2021-09-16,September,115,133.2
5XUqsv_X9_U,COMP 4304 / 6934 Lecture 5,58,2021-09-16,September,115,133.6
9cxHwBvu5TI,COMP 4304 / 6934 Lecture 13,0,2021-10-05,October,0,0.0
9cxHwBvu5TI,COMP 4304 / 6934 Lecture 13,1,2021-10-05,October,13,9.04
9cxHwBvu5TI,COMP 4304 / 6934 Lecture 13,2,2021-10-05,October,26,19.32
